Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Config rounds,Seed,Round,Accuracy,Run dir,Run key,Score path,Observed rounds,Complete run,Result source,Run status
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,4,24.46657843895402,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,5,24.07507650906286,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,6,25.124866903069222,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,7,25.162472106610807,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,8,26.880950898227884,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,9,27.551687072616865,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,10,26.198303441236696,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,11,27.896819738631585,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,12,27.895816636897404,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,13,27.611434080957657,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,14,29.65896599988756,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,15,27.11711700243315,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,16,27.05657829525705,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,17,28.807215560976516,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,18,26.673089901161905,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,19,29.673705514122457,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,20,26.067326782754503,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,21,28.18390267673225,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,22,27.95905187985387,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,23,28.139196964937234,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,24,26.82112625074683,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,25,27.447343594176637,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,26,28.003036697052465,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,27,29.09125357142846,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,28,27.28653659495024,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,29,28.77520075341903,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,30,27.730523373062297,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,31,27.85097516632893,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,32,28.607375744648127,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,33,26.417782150939484,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,34,27.75270436086354,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,35,26.3676181621172,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,36,28.405676848246074,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,37,28.105237176703966,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,38,28.244307560432762,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,39,28.006017981958742,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,40,28.338996178343468,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,41,27.79674608429637,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,42,31.218401154788527,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,43,30.348090723777148,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,44,28.740121662757428,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,45,30.068746897160892,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,46,27.235169244229013,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,47,27.4662010798011,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,48,27.308222257328,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,49,26.680997520061915,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,50,27.033737079461183,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,51,26.810613652226962,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,52,27.846560886802013,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,53,28.114307842738857,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,54,27.062691313613247,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,55,28.148688111005843,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,56,28.29779645372946,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,57,28.634112128961842,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,58,27.508261995582224,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,100,0,59,26.807003213186736,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-heter-e1-r100/seed0/10/log.txt,100,True,score log,Complete
