Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Round,Accuracy,Previous round,Previous accuracy,Marginal accuracy gain,Compute cost
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,4,27.623167078543275,3,26.78555549155355,0.8376115869897269,4
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,5,27.235802727993953,4,27.623167078543275,-0.3873643505493227,5
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,6,25.481604676004903,5,27.235802727993953,-1.75419805198905,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,7,27.265650552703054,6,25.481604676004903,1.7840458766981513,7
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,8,25.7869241219692,7,27.265650552703054,-1.478726430733854,8
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,9,27.009502061162372,8,25.7869241219692,1.2225779391931724,9
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,27.91626263970389,9,27.009502061162372,0.9067605785415189,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,2,27.592716770446103,1,25.986437358789306,1.6062794116567964,4
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,3,27.765491873080567,2,27.592716770446103,0.17277510263446416,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,4,28.534661800833117,3,27.765491873080567,0.7691699277525501,8
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,5,27.793407292545584,4,28.534661800833117,-0.7412545082875326,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,6,29.711140580548346,5,27.793407292545584,1.9177332880027613,12
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,7,28.575341249438214,6,29.711140580548346,-1.1357993311101318,14
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,8,28.522255702397814,7,28.575341249438214,-0.053085547040399916,16
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,9,26.529090977381358,8,28.522255702397814,-1.993164725016456,18
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,27.249142196928332,9,26.529090977381358,0.7200512195469742,20
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,2,28.468738416487206,1,26.67849258442286,1.7902458320643468,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,3,28.511577306444313,2,28.468738416487206,0.04283888995710683,9
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,4,27.158419854002712,3,28.511577306444313,-1.3531574524416001,12
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,5,26.507763284208334,4,27.158419854002712,-0.6506565697943785,15
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,6,27.760424352061854,5,26.507763284208334,1.25266106785352,18
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,7,27.593457192778526,6,27.760424352061854,-0.1669671592833275,21
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,8,27.242562633618796,7,27.593457192778526,-0.35089455915973033,24
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,9,27.792744393411823,8,27.242562633618796,0.550181759793027,27
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,27.20058534666052,9,27.792744393411823,-0.592159046751302,30
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,2,27.279441682195742,1,28.501332071875236,-1.2218903896794941,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,3,26.22426358912982,2,27.279441682195742,-1.0551780930659227,15
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,4,27.41262642650138,3,26.22426358912982,1.1883628373715602,20
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,5,26.572279924582816,4,27.41262642650138,-0.8403465019185639,25
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,6,27.504074588005402,5,26.572279924582816,0.9317946634225862,30
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,7,27.420801184291772,6,27.504074588005402,-0.08327340371362979,35
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,8,27.726803633277306,7,27.420801184291772,0.3060024489855344,40
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,9,26.969736703997594,8,27.726803633277306,-0.7570669292797128,45
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,28.193077668628426,9,26.969736703997594,1.2233409646308324,50
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,2,40.637648857323946,1,37.41708558555792,3.220563271766025,2
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,3,37.4241799934044,2,40.637648857323946,-3.2134688639195446,3
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,4,39.77454763991461,3,37.4241799934044,2.3503676465102075,4
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,5,39.28317933377622,4,39.77454763991461,-0.49136830613839066,5
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,6,39.80133769589784,5,39.28317933377622,0.5181583621216248,6
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,7,39.63579573239874,6,39.80133769589784,-0.165541963499102,7
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,8,40.543975336476905,7,39.63579573239874,0.908179604078164,8
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,9,40.58272280350685,8,40.543975336476905,0.038747467029942584,9
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,10,40.75082893552834,9,40.58272280350685,0.16810613202149227,10
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,2,43.14543861560761,1,37.647739908589465,5.497698707018145,4
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,3,42.49890161954967,2,43.14543861560761,-0.6465369960579395,6
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,4,42.33925565286243,3,42.49890161954967,-0.1596459666872434,8
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,5,43.80033216857398,4,42.33925565286243,1.4610765157115537,10
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,6,41.66056914983843,5,43.80033216857398,-2.1397630187355503,12
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,7,40.38323249198264,6,41.66056914983843,-1.2773366578557912,14
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,8,41.45677349023282,7,40.38323249198264,1.0735409982501807,16
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,9,40.36123642459319,8,41.45677349023282,-1.0955370656396326,18
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,10,41.08861160773231,9,40.36123642459319,0.7273751831391237,20
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,2,42.974337649211,1,44.126889822266726,-1.1525521730557244,6
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,3,40.85126224538407,2,42.974337649211,-2.123075403826931,9
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,4,39.89742024561935,3,40.85126224538407,-0.9538419997647196,12
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,5,39.83401612540271,4,39.89742024561935,-0.06340412021663866,15
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,6,38.533009819524686,5,39.83401612540271,-1.3010063058780261,18
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,7,37.956146175460965,6,38.533009819524686,-0.5768636440637209,21
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,8,38.74308099145276,7,37.956146175460965,0.7869348159917919,24
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,9,37.71366282917626,8,38.74308099145276,-1.0294181622764995,27
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,10,38.08582787435301,9,37.71366282917626,0.3721650451767502,30
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,2,36.89677398704623,1,40.935502578760016,-4.0387285917137845,10
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,3,35.66881586068468,2,36.89677398704623,-1.2279581263615498,15
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,4,35.673418853053036,3,35.66881586068468,0.004602992368354819,20
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,5,35.23398558088858,4,35.673418853053036,-0.4394332721644574,25
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,6,35.27487521590451,5,35.23398558088858,0.04088963501592957,30
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,7,34.207688147147884,6,35.27487521590451,-1.067187068756624,35
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,8,33.05659044291794,7,34.207688147147884,-1.1510977042299473,40
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,9,35.104818630010634,8,33.05659044291794,2.048228187092697,45
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,10,34.295502689327115,9,35.104818630010634,-0.8093159406835184,50
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,2,35.70729726118481,1,37.05090452151188,-1.3436072603270688,2
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,3,38.45480131456653,2,35.70729726118481,2.747504053381718,3
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,4,39.000537613711096,3,38.45480131456653,0.5457362991445649,4
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,5,39.54135756921836,4,39.000537613711096,0.540819955507267,5
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,6,39.80446790051658,5,39.54135756921836,0.2631103312982148,6
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,7,39.3295127284336,6,39.80446790051658,-0.47495517208297855,7
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,8,41.21052693114394,7,39.3295127284336,1.8810142027103396,8
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,9,41.676938523093256,8,41.21052693114394,0.46641159194931703,9
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,10,41.082273143940945,9,41.676938523093256,-0.5946653791523104,10
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,2,40.25846232149045,1,42.01573477140562,-1.7572724499151704,4
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,3,41.18135473459231,2,40.25846232149045,0.922892413101863,6
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,4,41.06076548667039,3,41.18135473459231,-0.12058924792192016,8
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,5,40.527876944347554,4,41.06076548667039,-0.5328885423228371,10
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,6,40.3314927659418,5,40.527876944347554,-0.19638417840575073,12
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,7,40.52972106822109,6,40.3314927659418,0.1982283022792899,14
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,8,39.821489037163914,7,40.52972106822109,-0.7082320310571788,16
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,9,39.859194699280216,8,39.821489037163914,0.03770566211630211,18
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,10,38.23875488117675,9,39.859194699280216,-1.6204398181034634,20
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,2,37.02340249768608,1,40.568602426281096,-3.545199928595018,6
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,3,37.3069053249081,2,37.02340249768608,0.2835028272220228,9
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,4,37.65083627040766,3,37.3069053249081,0.34393094549955805,12
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,5,35.50748618841618,4,37.65083627040766,-2.1433500819914784,15
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,6,35.61136323121401,5,35.50748618841618,0.10387704279782639,18
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,7,35.59452315228036,6,35.61136323121401,-0.016840078933647362,21
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,8,35.42313388605757,7,35.59452315228036,-0.17138926622278916,24
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,9,36.3069420017184,8,35.42313388605757,0.8838081156608268,27
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,10,34.673016756735734,9,36.3069420017184,-1.6339252449826631,30
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,2,35.68705406417659,1,37.08505278001363,-1.3979987158370406,10
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,3,34.26244560379585,2,35.68705406417659,-1.424608460380746,15
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,4,33.68245065114029,3,34.26244560379585,-0.5799949526555537,20
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,5,33.62710703515214,4,33.68245065114029,-0.05534361598814996,25
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,6,34.124460811706555,5,33.62710703515214,0.49735377655441226,30
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,7,33.71215463903447,6,34.124460811706555,-0.412306172672082,35
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,8,33.60817355359102,7,33.71215463903447,-0.10398108544345064,40
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,9,32.74586844711227,8,33.60817355359102,-0.8623051064787504,45
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,10,33.35027522302321,9,32.74586844711227,0.6044067759109382,50
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,2,39.5209180115286,1,37.62759031106434,1.893327700464262,2
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,3,38.97058400816587,2,39.5209180115286,-0.5503340033627282,3
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,4,38.75417241850416,3,38.97058400816587,-0.21641158966171048,4
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,5,37.33056438116408,4,38.75417241850416,-1.423608037340081,5
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,6,37.55286277275333,5,37.33056438116408,0.22229839158924847,6
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,7,37.63499189588549,6,37.55286277275333,0.08212912313216236,7
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,8,39.03042197014309,7,37.63499189588549,1.3954300742575967,8
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,9,39.57066489217925,8,39.03042197014309,0.540242922036164,9
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,10,38.919691625305305,9,39.57066489217925,-0.6509732668739474,10
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,2,43.750394462293066,1,38.17825433786213,5.572140124430938,4
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,3,42.766399439198054,2,43.750394462293066,-0.9839950230950123,6
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,4,41.54241720380633,3,42.766399439198054,-1.2239822353917233,8
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,5,42.30857491337313,4,41.54241720380633,0.766157709566798,10
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,6,41.43921769149232,5,42.30857491337313,-0.8693572218808114,12
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,7,41.40160196815773,6,41.43921769149232,-0.03761572333458929,14
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,8,41.25255526715691,7,41.40160196815773,-0.1490467010008203,16
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,9,42.25245270076792,8,41.25255526715691,0.9998974336110109,18
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,10,40.838792212957806,9,42.25245270076792,-1.4136604878101124,20
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,2,41.08214118911205,1,45.377494561705326,-4.295353372593276,6
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,3,41.50742598469234,2,41.08214118911205,0.4252847955802892,9
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,4,39.50909491852582,3,41.50742598469234,-1.9983310661665215,12
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,5,40.013467000197025,4,39.50909491852582,0.5043720816712067,15
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,6,38.41577830319722,5,40.013467000197025,-1.5976886969998034,18
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,7,35.09840526993911,6,38.41577830319722,-3.3173730332581144,21
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,8,36.554246744515794,7,35.09840526993911,1.4558414745766868,24
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,9,35.88332583252124,8,36.554246744515794,-0.670920911994557,27
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,10,36.89003846809176,9,35.88332583252124,1.0067126355705227,30
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,2,37.40343269236933,1,42.333528348367786,-4.930095655998457,10
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,3,36.766346452421224,2,37.40343269236933,-0.6370862399481041,15
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,4,34.12295566761537,3,36.766346452421224,-2.6433907848058524,20
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,5,35.31840338763508,4,34.12295566761537,1.1954477200197076,25
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,6,35.129406685298,5,35.31840338763508,-0.18899670233707866,30
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,7,31.997212898375444,6,35.129406685298,-3.1321937869225565,35
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,8,31.71029242772942,7,31.997212898375444,-0.2869204706460238,40
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,9,32.2709462902521,8,31.71029242772942,0.5606538625226776,45
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,10,31.672138300711016,9,32.2709462902521,-0.5988079895410827,50
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,2,35.756062585756446,1,37.366335057803624,-1.6102724720471784,2
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,3,36.136412444339825,2,35.756062585756446,0.38034985858337933,3
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,4,37.62976207042885,3,36.136412444339825,1.493349626089028,4
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,5,39.50138009068701,4,37.62976207042885,1.871618020258154,5
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,6,39.21099441045227,5,39.50138009068701,-0.2903856802347349,6
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,7,39.33983876741966,6,39.21099441045227,0.1288443569673845,7
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,8,39.45095982390248,7,39.33983876741966,0.11112105648282267,8
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,9,39.49783155167943,8,39.45095982390248,0.04687172777695281,9
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,10,41.169770338361936,9,39.49783155167943,1.671938786682503,10
